id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
5638,2025-02-05,1933,51,12,12,99.9,,6993.56,comision_vacio
5640,2025-03-11,1446,30,2,3,178.52,,6071.79,comision_vacio
5641,2025-10-28,250,40,6,5,1805.85,382.6,,monto_asegurado_vacio
5643,2025-12-01,3687,22,1,7,805.86,,159810.97,comision_vacio
5645,2026-04-01,38,4,15,2,963.91,72.32,,monto_asegurado_vacio
5647,2025-03-10,429,76,1,10,528.61,,84229.62,comision_vacio
5650,2025-01-24,2307,38,14,11,62.7,,8575.29,comision_vacio
5652,,1666,17,10,5,,151.9,324904.75,"fecha_emision_vacio,prima_vacio"
5653,2025-11-11,537,37,7,5,,232.43,74450.69,prima_vacio
5655,2025-12-22,2315,10,5,9,807.11,,21124.08,comision_vacio
5656,2025-10-26,1642,53,11,11,1390.84,141.53,,monto_asegurado_vacio
5657,,1201,61,1,3,1054.65,150.22,88499.06,fecha_emision_vacio
5658,2025-11-18,718,32,9,2,,,104948.63,"prima_vacio,comision_vacio"
5659,,2500,5,10,11,505.98,60.41,45659.25,fecha_emision_vacio
5661,2025-01-02,2177,2,6,7,1075.21,258.17,,monto_asegurado_vacio
5666,2025-08-21,2203,16,15,8,889.73,89.54,,monto_asegurado_vacio
5668,2025-10-07,3564,78,7,6,,225.56,48123.85,prima_vacio
5669,2025-10-01,1365,48,11,11,1139.59,,194848.89,comision_vacio
5671,2025-05-07,421,32,1,10,597.73,,55550.99,comision_vacio
5675,2025-07-11,1445,26,10,7,1628.23,,231566.54,comision_vacio
5676,2025-11-29,1796,5,1,3,1978.32,176.11,,monto_asegurado_vacio
5678,2025-05-11,2105,62,11,7,240.3,48.16,,monto_asegurado_vacio
5680,,2720,75,14,2,373.71,81.24,65210.56,fecha_emision_vacio
5681,2025-04-28,1375,77,1,6,1725.81,,,"comision_vacio,monto_asegurado_vacio"
5684,2026-06-01,479,26,11,7,1674.92,183.12,,monto_asegurado_vacio
5689,2025-08-09,413,23,10,9,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
5691,2025-08-09,1833,40,6,8,,173.85,,"prima_vacio,monto_asegurado_vacio"
5693,2025-04-19,414,7,6,7,1935.22,255.75,,monto_asegurado_vacio
5694,2025-10-16,2896,21,1,11,669.48,,57062.48,comision_vacio
5695,2025-07-28,2826,28,3,3,1107.05,228.24,,monto_asegurado_vacio
5697,,2415,79,9,3,1253.22,,243143.0,"fecha_emision_vacio,comision_vacio"
5698,2025-12-03,1838,34,9,11,1370.25,,58632.4,comision_vacio
5699,2025-07-28,2433,56,9,4,,49.39,29859.68,prima_vacio
5701,2026-01-29,1439,23,9,1,253.31,53.28,,monto_asegurado_vacio
5703,2025-05-14,2498,75,7,7,,354.24,217380.45,prima_vacio
5704,,2260,30,10,1,,64.41,89218.57,"fecha_emision_vacio,prima_vacio"
5708,,1011,23,5,4,,143.96,245315.17,"fecha_emision_vacio,prima_vacio"
5710,,746,19,7,6,1791.91,407.33,,"fecha_emision_vacio,monto_asegurado_vacio"
5716,2025-03-21,2887,59,5,11,1014.58,,164913.11,comision_vacio
5717,2025-04-15,2155,31,4,4,1164.06,160.84,,monto_asegurado_vacio
5718,2025-01-06,125,74,1,3,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
5719,2025-01-12,2580,8,2,5,,77.04,59788.84,prima_vacio
5722,2025-12-07,891,55,5,4,683.34,,65472.66,comision_vacio
5724,2025-06-19,2112,35,12,3,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
5725,,1631,36,14,7,1730.23,168.38,307547.51,fecha_emision_vacio
5730,2025-08-05,2761,8,1,9,1563.88,356.96,,monto_asegurado_vacio
5732,2025-04-03,1938,2,6,11,,284.32,246001.53,prima_vacio
5734,2025-10-15,2784,66,8,5,340.39,,23247.91,comision_vacio
5735,2025-10-12,1982,46,1,9,275.47,35.77,,monto_asegurado_vacio
5737,,290,9,13,7,1365.5,,217197.41,"fecha_emision_vacio,comision_vacio"
5742,2026-01-02,113,23,5,4,626.56,35.29,,monto_asegurado_vacio
5747,2025-09-29,2245,57,1,4,1759.08,387.22,,monto_asegurado_vacio
5748,2025-01-24,996,26,13,2,,96.69,,"prima_vacio,monto_asegurado_vacio"
5750,,2038,64,7,6,1104.34,56.86,67505.71,fecha_emision_vacio
5752,2025-03-30,823,25,14,10,1402.88,91.84,,monto_asegurado_vacio
5754,2025-10-11,1617,69,11,3,,237.57,242557.51,prima_vacio
5755,2025-07-11,1890,25,15,7,577.03,84.37,,monto_asegurado_vacio
5756,2025-07-02,2295,16,1,9,1997.65,242.32,,monto_asegurado_vacio
5759,2026-02-02,2394,33,9,12,,309.87,105778.99,prima_vacio
5760,,2920,27,1,5,,9.74,4570.57,"fecha_emision_vacio,prima_vacio"
5761,2025-01-16,594,77,5,6,1010.44,,131897.94,comision_vacio
5763,2025-08-13,464,80,12,8,573.93,,78312.12,comision_vacio
5765,,556,53,4,8,1753.71,260.81,121758.86,fecha_emision_vacio
5768,2025-04-09,608,71,8,8,66.15,12.41,,monto_asegurado_vacio
5770,2025-03-07,1338,53,3,7,,112.87,119033.63,prima_vacio
5772,2025-05-01,1432,78,4,3,,237.24,,"prima_vacio,monto_asegurado_vacio"
5775,2025-05-21,2204,68,6,8,,127.15,71655.48,prima_vacio
5776,,2819,34,2,5,957.18,199.55,73554.2,fecha_emision_vacio
5777,,469,59,6,2,,86.91,71925.66,"fecha_emision_vacio,prima_vacio"
5778,2025-06-18,2411,12,11,8,1026.65,110.23,,monto_asegurado_vacio
5779,,481,31,4,7,265.45,46.42,38092.74,fecha_emision_vacio
5780,2025-07-16,1378,60,1,4,411.98,,14996.28,comision_vacio
5781,2025-07-30,2450,17,13,9,,26.39,5454.27,prima_vacio
5782,2025-11-07,930,44,15,4,,82.46,,"prima_vacio,monto_asegurado_vacio"
5786,2025-04-20,340,48,4,11,,314.6,82123.36,prima_vacio
5787,2026-05-02,1178,68,15,11,1721.3,,289382.41,comision_vacio
5789,,1552,17,9,8,951.29,68.76,131305.99,fecha_emision_vacio
5791,,1010,73,6,12,,309.35,236528.05,"fecha_emision_vacio,prima_vacio"
5794,2025-09-19,626,16,6,2,1585.67,,,"comision_vacio,monto_asegurado_vacio"
5796,2025-09-12,726,39,9,11,1174.98,167.97,,monto_asegurado_vacio
5797,2025-07-15,2338,69,5,12,1297.39,,243414.26,comision_vacio
5798,2025-08-31,1528,70,9,6,752.42,,135594.91,comision_vacio
5799,2025-12-02,1151,18,10,10,1634.64,,176034.16,comision_vacio
5801,2026-02-19,526,11,3,3,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
5802,2025-11-06,1413,1,9,7,,,47397.44,"prima_vacio,comision_vacio"
5804,2025-02-13,1234,77,9,5,375.85,,43752.44,comision_vacio
5805,2025-09-17,849,35,13,8,488.21,108.99,,monto_asegurado_vacio
5806,2025-08-14,1134,8,14,3,1319.22,,194354.99,comision_vacio
5807,2025-05-10,1548,65,13,12,1411.12,,92289.42,comision_vacio
5809,2025-11-01,878,54,9,2,620.39,,42467.38,comision_vacio
5812,2025-03-13,451,41,8,2,,63.65,103525.55,prima_vacio
5814,2025-12-31,2787,20,12,4,1796.86,,260459.48,comision_vacio
5816,,2688,63,12,5,636.29,100.0,59544.09,fecha_emision_vacio
5818,2025-04-27,1580,19,6,4,,137.18,91507.68,prima_vacio
5819,2025-08-10,1324,76,10,2,850.5,,141270.33,comision_vacio
5821,2025-02-24,1023,35,9,4,,53.55,,"prima_vacio,monto_asegurado_vacio"
5823,2025-04-27,478,40,1,9,309.76,67.22,,monto_asegurado_vacio
5825,2025-02-15,581,22,6,2,,13.93,14284.53,prima_vacio
5827,2025-11-13,224,56,8,9,,,40935.49,"prima_vacio,comision_vacio"
5829,2025-04-20,1021,67,12,10,1827.47,,112983.27,comision_vacio
5832,2025-07-27,539,58,11,12,,,132136.21,"prima_vacio,comision_vacio"
5834,2025-10-12,1150,32,15,6,50.92,,,"comision_vacio,monto_asegurado_vacio"
5836,2025-05-28,2280,29,14,11,,113.21,71313.05,prima_vacio
5837,2025-08-21,2348,37,13,7,1034.31,169.92,,monto_asegurado_vacio
5838,,2507,76,6,3,621.99,31.87,26144.44,fecha_emision_vacio
5840,2025-10-07,883,64,6,9,,58.55,47150.22,prima_vacio
5842,2025-08-02,968,28,11,10,507.15,121.4,,monto_asegurado_vacio
5843,2025-08-23,2695,40,2,1,,,189381.05,"prima_vacio,comision_vacio"
5851,2025-09-03,2568,63,13,12,-628.36,,96797.91,comision_vacio
5853,2025-11-26,455,25,13,11,1222.69,,59674.94,comision_vacio
5855,2025-06-28,1416,39,1,6,,122.92,74340.31,prima_vacio
5856,,812,12,7,1,1442.31,316.63,,"fecha_emision_vacio,monto_asegurado_vacio"
5857,,1908,18,10,6,1492.8,214.96,,"fecha_emision_vacio,monto_asegurado_vacio"
5861,2025-11-16,2035,66,10,11,813.24,,,"comision_vacio,monto_asegurado_vacio"
5864,2025-09-28,1948,65,15,7,1415.61,77.83,,monto_asegurado_vacio
5865,2025-08-15,636,7,7,12,,77.63,,"prima_vacio,monto_asegurado_vacio"
5867,,2801,29,4,8,960.25,151.86,,"fecha_emision_vacio,monto_asegurado_vacio"
5868,2025-02-03,66,35,15,12,470.27,,20840.91,comision_vacio
5870,2025-08-08,1038,23,11,10,0.0,248.0,,monto_asegurado_vacio
5871,2025-03-28,2366,3,1,10,161.2,11.48,,monto_asegurado_vacio
5872,2025-04-14,2672,73,5,12,551.3,80.25,,monto_asegurado_vacio
5878,2025-01-12,2865,22,1,10,568.7,69.94,,monto_asegurado_vacio
5880,,1371,48,6,9,1703.1,285.74,184151.13,fecha_emision_vacio
5882,2025-05-10,1823,74,1,8,-181.44,,15590.08,comision_vacio
5884,2026-01-02,1514,60,1,3,478.98,,45232.81,comision_vacio
5885,2026-01-28,2075,77,2,7,1725.75,,231088.61,comision_vacio
5886,,1462,54,8,4,1822.58,197.4,94822.0,fecha_emision_vacio
5887,2025-05-04,2769,35,9,9,,66.59,83294.9,prima_vacio
5892,2025-06-27,965,56,5,3,1459.72,,80937.53,comision_vacio
5895,,189,69,3,11,435.47,54.22,81242.73,fecha_emision_vacio
5897,2025-04-09,2181,57,11,6,,222.48,65393.15,prima_vacio
5898,2025-11-24,629,13,10,8,1947.21,,312247.94,comision_vacio
5899,2025-04-02,2525,49,5,5,,62.37,72935.92,prima_vacio
5901,2025-11-12,346,54,15,10,799.36,,133955.26,comision_vacio
5902,2025-12-28,344,64,3,4,795.83,,,"comision_vacio,monto_asegurado_vacio"
5903,2025-04-07,1636,68,15,2,573.03,60.33,,monto_asegurado_vacio
5910,2026-01-25,567,29,4,1,888.34,,,"comision_vacio,monto_asegurado_vacio"
5915,2025-11-09,55,68,9,10,1974.64,,96623.22,comision_vacio
5916,2025-06-08,2000,13,15,1,,60.3,42782.29,prima_vacio
5917,2025-10-19,498,100,8,11,518.34,54.42,,monto_asegurado_vacio
5918,2025-01-14,3720,37,7,8,178.4,26.89,,monto_asegurado_vacio
5920,2025-04-23,712,32,14,7,,273.1,70926.4,prima_vacio
5921,2025-07-25,1854,67,9,7,436.25,,17818.81,comision_vacio
5922,2025-08-17,2547,2,3,1,,387.98,152401.66,prima_vacio
5924,2025-08-23,462,62,5,12,677.67,66.86,,monto_asegurado_vacio
5927,2025-09-08,770,30,10,2,,62.13,26573.6,prima_vacio
5928,2025-04-05,2874,48,3,10,340.0,,59664.22,comision_vacio
5929,2025-08-21,1236,20,6,6,1169.09,,,"comision_vacio,monto_asegurado_vacio"
5930,2025-10-06,2595,31,5,12,297.02,,40850.75,comision_vacio
5931,2025-12-05,293,30,13,12,891.53,,27601.4,comision_vacio
5932,2025-02-03,1174,41,5,9,,29.14,,"prima_vacio,monto_asegurado_vacio"
5933,2025-09-11,216,70,15,8,1719.24,,,"comision_vacio,monto_asegurado_vacio"
5935,2025-09-16,2056,27,12,10,482.97,,,"comision_vacio,monto_asegurado_vacio"
5936,2025-05-25,976,49,10,8,427.06,65.46,,monto_asegurado_vacio
5937,2025-02-07,1887,59,4,5,231.98,,21307.98,comision_vacio
5939,2026-01-04,2281,1,5,2,,163.74,,"prima_vacio,monto_asegurado_vacio"
5942,2025-10-08,2150,61,11,6,715.67,,75269.06,comision_vacio
5943,2025-05-30,692,34,2,7,427.34,76.9,,monto_asegurado_vacio
5944,2025-02-20,2261,14,4,11,105.36,,,"comision_vacio,monto_asegurado_vacio"
5945,2025-01-10,2804,27,10,8,537.21,60.47,,monto_asegurado_vacio
5946,2025-11-01,2322,52,6,1,,52.23,,"prima_vacio,monto_asegurado_vacio"
5947,2025-05-10,3760,65,5,4,,,45370.72,"prima_vacio,comision_vacio"
5949,2025-02-28,156,48,14,10,,34.84,62543.52,prima_vacio
5950,,2349,43,4,10,-1153.26,156.62,223674.5,fecha_emision_vacio
5953,,1183,79,10,9,1642.59,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
5954,2025-10-31,2893,77,7,9,,13.02,2724.29,prima_vacio
5957,2025-09-22,378,78,14,5,,106.14,,"prima_vacio,monto_asegurado_vacio"
5959,2025-07-21,2479,23,4,10,,,280208.19,"prima_vacio,comision_vacio"
5960,2025-07-19,971,18,9,1,1509.91,325.45,,monto_asegurado_vacio
5961,2025-06-23,353,58,7,7,528.53,,65739.62,comision_vacio
5963,2025-09-10,1334,42,7,2,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
5967,2025-06-11,607,55,3,3,1640.14,,64164.83,comision_vacio
5969,2025-10-31,1773,70,14,10,136.86,29.35,,monto_asegurado_vacio
5972,2025-06-01,1161,44,6,2,,85.29,110588.98,prima_vacio
5973,2025-10-15,551,51,9,10,,176.3,271163.73,prima_vacio
5975,2025-01-22,1973,40,10,6,1683.47,,250549.39,comision_vacio
5980,2025-06-21,1498,69,13,7,,,25967.44,"prima_vacio,comision_vacio"
5981,2025-11-11,1773,26,12,10,147.4,,14291.24,comision_vacio
5982,2025-10-03,317,42,6,2,1598.8,,,"comision_vacio,monto_asegurado_vacio"
5985,,2236,44,8,9,,307.22,192846.79,"fecha_emision_vacio,prima_vacio"
5986,2025-08-06,1573,29,10,9,1745.95,,136648.07,comision_vacio
5987,2026-01-19,1578,15,9,2,849.57,149.69,,monto_asegurado_vacio
5990,2025-04-02,1058,74,5,10,1494.13,187.64,,monto_asegurado_vacio
5991,2025-07-15,2642,68,15,4,,134.22,,"prima_vacio,monto_asegurado_vacio"
5993,2025-04-08,807,34,5,8,1984.76,,288022.32,comision_vacio
5994,2025-09-26,2121,20,10,9,,282.09,104792.19,prima_vacio
5996,2025-08-22,479,17,5,11,,97.88,202530.12,prima_vacio
5998,,1419,21,5,10,1232.55,221.47,,"fecha_emision_vacio,monto_asegurado_vacio"
6000,,923,62,4,9,57.48,,7113.31,"fecha_emision_vacio,comision_vacio"
6001,2025-07-19,984,40,7,11,1508.29,,170849.24,comision_vacio
6002,2025-09-23,723,76,2,8,1639.24,405.05,,monto_asegurado_vacio
6004,2026-02-17,2673,4,11,4,1088.24,,27832.44,comision_vacio
6005,2025-10-30,672,69,6,4,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
6007,2025-11-09,2973,4,13,6,1227.75,,177856.22,comision_vacio
6009,2026-01-18,598,29,13,12,,369.97,299423.41,prima_vacio
6010,2026-02-15,1942,50,11,4,,,9338.14,"prima_vacio,comision_vacio"
6011,2026-07-02,826,15,7,10,,,298845.24,"prima_vacio,comision_vacio"
6015,2025-07-17,832,7,12,10,514.25,,,"comision_vacio,monto_asegurado_vacio"
6020,,754,37,7,10,1456.72,315.62,112655.21,fecha_emision_vacio
6023,2026-07-02,163,22,3,1,1261.72,,69816.51,comision_vacio
6025,,1321,39,4,11,764.73,152.79,27484.7,fecha_emision_vacio
6029,2025-07-08,2758,118,14,11,961.1,115.12,,monto_asegurado_vacio
6030,2025-01-01,1042,25,2,5,,,52901.38,"prima_vacio,comision_vacio"
6032,2025-04-08,1989,60,5,3,,,117593.08,"prima_vacio,comision_vacio"
6034,2025-04-15,2651,53,11,11,471.29,47.9,,monto_asegurado_vacio
6035,,1306,37,2,6,226.29,53.04,,"fecha_emision_vacio,monto_asegurado_vacio"
6037,2025-03-17,2222,57,13,8,1834.03,,312520.5,comision_vacio
6039,,298,66,5,10,,69.24,,"fecha_emision_vacio,prima_vacio,monto_asegurado_vacio"
6040,,2535,43,12,5,1909.49,190.48,90940.11,fecha_emision_vacio
6041,,1356,69,3,11,-821.1,83.27,150580.51,fecha_emision_vacio
6042,,466,26,3,8,1282.73,102.19,67452.38,fecha_emision_vacio
6043,2025-10-02,1097,24,15,5,1091.84,,,"comision_vacio,monto_asegurado_vacio"
6044,2025-01-22,1283,23,4,9,,176.85,87006.51,prima_vacio
6046,2026-01-29,2181,6,11,8,1185.44,91.66,,monto_asegurado_vacio
6047,,2751,17,15,11,1880.92,110.74,101536.4,fecha_emision_vacio
6049,2025-10-25,447,74,15,10,,,50542.14,"prima_vacio,comision_vacio"
6050,2025-02-07,1699,12,8,1,1325.64,,237812.66,comision_vacio
6052,2025-07-30,662,69,13,11,1131.9,77.63,,monto_asegurado_vacio
6058,2025-10-09,2888,5,1,11,,,79349.69,"prima_vacio,comision_vacio"
6059,2026-06-01,2341,25,10,2,386.02,,,"comision_vacio,monto_asegurado_vacio"
6061,2025-03-20,434,51,10,10,1544.77,,242678.97,comision_vacio
6062,2025-12-05,2019,4,10,4,1123.06,,,"comision_vacio,monto_asegurado_vacio"
6065,2025-07-23,2058,39,2,1,476.67,,57750.01,comision_vacio
6066,2025-01-16,660,58,6,3,,67.41,90366.24,prima_vacio
6067,,122,48,11,11,993.19,88.17,,"fecha_emision_vacio,monto_asegurado_vacio"
6069,2025-06-03,2210,80,2,8,,,347731.7,"prima_vacio,comision_vacio"
6070,2025-06-11,2757,53,5,1,163.07,34.55,,monto_asegurado_vacio
6071,2025-10-25,2931,60,13,7,224.42,,16668.99,comision_vacio
6075,,1762,20,7,10,,,,"fecha_emision_vacio,prima_vacio,comision_vacio,monto_asegurado_vacio"
6076,2025-07-15,1574,19,5,12,222.68,,40421.78,comision_vacio
6078,2025-05-13,1897,55,4,12,634.17,,113757.85,comision_vacio
6082,2025-04-16,633,35,5,3,1710.72,,,"comision_vacio,monto_asegurado_vacio"
6084,2025-06-12,606,11,4,6,,,102379.55,"prima_vacio,comision_vacio"
6088,2026-01-20,297,14,7,9,,82.0,16851.14,prima_vacio
6090,2026-01-30,743,12,15,12,1242.06,,132444.25,comision_vacio
6095,,2666,7,14,2,,360.13,221002.68,"fecha_emision_vacio,prima_vacio"
6097,2026-02-02,1957,45,3,5,1640.51,,46738.94,comision_vacio
6098,,1426,58,10,2,1598.13,362.8,75332.58,fecha_emision_vacio
6099,2025-06-20,1152,39,3,10,,73.59,103352.42,prima_vacio
6104,2025-11-10,716,49,11,1,1936.56,282.9,,monto_asegurado_vacio
6106,2026-06-01,2678,25,13,1,,2355.31,328144.02,prima_vacio
6107,2025-08-05,3626,47,4,6,,167.77,57116.32,prima_vacio
6110,,133,69,15,9,264.32,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
6111,,2052,50,3,3,,80.61,90006.51,"fecha_emision_vacio,prima_vacio"
6113,2025-09-21,2605,30,4,12,1988.07,,,"comision_vacio,monto_asegurado_vacio"
6116,2025-07-06,1371,33,11,9,207.81,33.65,,monto_asegurado_vacio
6118,2025-03-14,1173,30,11,5,1699.07,,204314.37,comision_vacio
6120,2025-04-15,1255,100,15,5,1760.92,232.1,,monto_asegurado_vacio
6121,2025-10-04,2939,4,4,12,,89.78,60519.18,prima_vacio
6123,2025-09-15,2964,47,7,1,,,260973.31,"prima_vacio,comision_vacio"
6125,2025-06-28,1831,35,4,4,292.15,57.64,,monto_asegurado_vacio
6126,,492,3,8,1,1702.48,189.15,261905.67,fecha_emision_vacio
6128,2025-01-14,2613,49,6,6,,14.73,29222.29,prima_vacio
6130,,412,19,4,11,532.15,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
6136,2025-11-13,311,63,2,2,92.37,,,"comision_vacio,monto_asegurado_vacio"
6140,2025-08-02,795,36,6,6,959.01,,96401.97,comision_vacio
6144,,984,7,10,4,510.92,,18945.89,"fecha_emision_vacio,comision_vacio"
6146,2025-04-14,1175,34,12,12,520.75,,,"comision_vacio,monto_asegurado_vacio"
6147,2025-11-06,127,77,13,2,,146.75,73359.95,prima_vacio
6149,,2616,72,3,12,840.03,208.06,151171.03,fecha_emision_vacio
6150,2026-02-19,158,52,12,6,,,210060.08,"prima_vacio,comision_vacio"
6152,,631,17,15,6,1506.63,,86997.83,"fecha_emision_vacio,comision_vacio"
6153,2025-05-29,532,21,6,9,,,164414.45,"prima_vacio,comision_vacio"
6156,2025-09-06,2071,80,15,1,,2146.04,,"prima_vacio,monto_asegurado_vacio"
6158,,346,58,9,8,1932.48,157.27,349293.6,fecha_emision_vacio
6159,2025-10-26,2544,61,8,5,937.78,,37019.37,comision_vacio
6160,2025-10-30,1238,51,11,4,1468.03,,226060.94,comision_vacio
6161,2026-01-10,1646,40,8,9,1695.51,,,"comision_vacio,monto_asegurado_vacio"
6163,,762,36,10,1,603.35,,78120.23,"fecha_emision_vacio,comision_vacio"
6164,2025-03-05,1528,47,10,10,,60.53,73466.33,prima_vacio
6165,2025-12-31,1325,9,7,5,,38.14,37530.67,prima_vacio
6167,2025-10-29,1245,27,15,7,1732.33,,290382.61,comision_vacio
6168,2025-04-10,2023,26,5,11,384.04,90.25,,monto_asegurado_vacio
6169,,2038,16,5,9,950.35,89.51,148083.45,fecha_emision_vacio
6171,2025-08-09,1973,35,12,8,,201.05,,"prima_vacio,monto_asegurado_vacio"
6173,2025-02-03,717,10,14,9,,,27763.9,"prima_vacio,comision_vacio"
6174,2025-08-12,1570,30,4,7,1710.72,,227370.4,comision_vacio
6176,2025-01-22,211,9,6,12,355.05,35.88,,monto_asegurado_vacio
6177,2025-06-13,435,41,1,5,,934.82,57861.2,prima_vacio
6178,2025-12-23,1052,47,15,8,478.08,,12807.35,comision_vacio
6179,,1568,112,6,7,822.48,125.59,98292.02,fecha_emision_vacio
6180,2025-08-05,2211,68,15,2,1279.26,,61078.89,comision_vacio
6181,2025-08-14,1609,57,12,9,,357.7,68089.36,prima_vacio
6182,2025-04-17,2471,61,13,2,347.42,24.78,,monto_asegurado_vacio
6183,2025-10-01,894,29,11,3,895.85,,178323.46,comision_vacio
6184,,348,37,5,5,,30.6,43954.51,"fecha_emision_vacio,prima_vacio"
6185,2025-09-01,458,10,3,8,1931.1,,251615.99,comision_vacio
6189,2025-11-22,715,10,14,6,786.11,,103471.24,comision_vacio
6194,2025-01-21,2473,1,15,2,,,191335.69,"prima_vacio,comision_vacio"
6195,2025-06-11,1968,12,3,1,506.12,42.86,,monto_asegurado_vacio
6196,2025-05-31,264,9,3,4,54.12,7.71,,monto_asegurado_vacio
6197,,159,53,15,9,305.18,64.97,17342.36,fecha_emision_vacio
6198,2025-10-01,1021,65,1,3,1841.33,,228443.31,comision_vacio
6199,2025-09-02,1302,45,2,9,,446.18,320597.38,prima_vacio
6201,2025-03-27,2237,6,4,9,,97.67,,"prima_vacio,monto_asegurado_vacio"
6204,2025-07-13,1849,41,10,1,,60.04,,"prima_vacio,monto_asegurado_vacio"
6207,2025-08-24,371,41,4,10,1197.5,260.24,,monto_asegurado_vacio
6209,2025-07-03,772,5,1,7,,173.52,87150.79,prima_vacio
6210,2025-12-31,1805,42,13,11,444.48,48.62,,monto_asegurado_vacio
6211,2025-01-27,2619,14,14,1,320.64,63.07,,monto_asegurado_vacio
6212,2025-08-17,2796,71,14,11,673.17,,39246.58,comision_vacio
6214,2025-02-15,147,72,10,9,180.3,9.37,,monto_asegurado_vacio
6218,,2911,72,4,12,1765.71,262.84,,"fecha_emision_vacio,monto_asegurado_vacio"
6223,2025-07-14,1525,14,7,11,749.55,84.69,,monto_asegurado_vacio
6224,,1802,17,4,9,,160.7,81513.17,"fecha_emision_vacio,prima_vacio"
6226,2025-06-04,830,30,11,8,,145.12,139975.55,prima_vacio
6227,2025-02-14,2433,27,9,8,,209.31,194515.16,prima_vacio
6229,2025-11-21,2781,41,14,5,,,194401.1,"prima_vacio,comision_vacio"
6231,2025-02-01,182,45,2,8,1706.44,,130860.36,comision_vacio
6233,2025-01-18,1233,75,3,3,408.94,,66828.64,comision_vacio
6242,,2907,35,10,2,,,83886.34,"fecha_emision_vacio,prima_vacio,comision_vacio"
6243,2026-06-02,1645,2,5,10,,12.18,15087.88,prima_vacio
6244,2025-11-24,2361,61,7,9,,181.07,231304.97,prima_vacio
6247,2025-11-23,176,10,6,11,1020.26,,96054.69,comision_vacio
6249,2025-03-12,1912,39,15,4,1331.71,319.2,,monto_asegurado_vacio
6251,2025-03-17,1142,16,5,4,1201.29,,160920.36,comision_vacio
6252,2025-12-11,542,27,14,11,535.56,,,"comision_vacio,monto_asegurado_vacio"
6253,,122,79,2,5,,373.64,327279.69,"fecha_emision_vacio,prima_vacio"
6254,2025-05-21,1851,21,15,2,583.95,72.08,,monto_asegurado_vacio
6255,2025-01-20,2179,67,11,12,390.68,,,"comision_vacio,monto_asegurado_vacio"
6261,2026-01-02,147,76,15,3,966.04,1527.15,,monto_asegurado_vacio
6262,2025-03-13,210,67,2,6,,,79482.54,"prima_vacio,comision_vacio"
6264,2025-12-13,1686,22,14,12,1218.07,71.79,,monto_asegurado_vacio
6268,2026-01-22,448,14,1,7,1680.53,,250169.76,comision_vacio
6273,2025-09-12,867,12,3,8,1494.25,103.08,,monto_asegurado_vacio
6274,2025-07-31,369,27,15,12,1065.23,,103340.21,comision_vacio
6275,2025-08-17,2099,37,4,6,635.4,,,"comision_vacio,monto_asegurado_vacio"
6276,2025-05-06,245,39,8,3,,406.73,327421.5,prima_vacio
6277,,1022,59,5,11,149.24,25.57,14762.21,fecha_emision_vacio
6278,2025-03-23,1797,39,1,7,190.15,33.04,,monto_asegurado_vacio
6281,2025-08-19,1455,2,3,6,,20.92,70427.81,prima_vacio
6282,2025-08-21,926,53,6,1,,317.2,199938.12,prima_vacio
6285,2025-02-20,761,25,8,7,444.95,,59998.14,comision_vacio
6288,,1873,30,12,7,,,155410.72,"fecha_emision_vacio,prima_vacio,comision_vacio"
6292,2025-03-22,2399,13,5,7,467.71,,17192.68,comision_vacio
6293,2025-07-11,2193,59,10,7,220.43,,8164.23,comision_vacio
6294,2025-01-07,1580,5,11,4,1009.67,,70260.89,comision_vacio
6295,2025-04-05,1594,54,5,4,,312.85,158409.63,prima_vacio
6297,2025-12-31,2939,34,10,12,1777.96,1961.78,,monto_asegurado_vacio
6298,2025-03-26,447,29,7,2,189.65,,,"comision_vacio,monto_asegurado_vacio"
6299,2026-08-02,1969,61,12,9,789.41,,149119.61,comision_vacio
6300,2025-11-01,2128,30,13,3,1615.2,2151.45,,monto_asegurado_vacio
6305,2025-08-19,1933,51,15,3,291.87,,27174.24,comision_vacio
