id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
3492,2025-07-26,964,22,12,7,931.24,90.09,80988.58
3493,2025-05-03,514,50,7,4,104.42,17.54,11595.51
3503,2025-12-15,744,79,14,4,1468.12,294.3,208024.37
3505,2025-07-06,2848,61,7,7,1379.43,264.16,29522.13
3507,2025-12-21,2768,2,2,9,1311.87,133.1,195546.34
3509,2025-07-06,2027,21,4,1,1133.66,145.92,161955.6
3518,2025-07-01,564,77,3,8,263.78,434.74,50937.87
3519,2025-07-26,293,18,15,11,294.59,43.75,20752.39
3521,2025-09-11,2276,77,12,9,432.68,75.92,75256.26
3524,2025-10-24,2891,34,5,8,1872.48,94.77,324411.61
3525,2025-01-27,1859,22,6,12,-546.84,105.26,55691.67
3526,2025-07-14,3550,21,9,10,1340.82,219.98,168637.17
3532,2025-07-06,2526,3,1,7,838.68,111.26,162812.34
3534,2025-12-10,1590,60,15,10,1317.88,108.06,29069.58
3536,2025-12-08,2078,5,9,2,612.48,79.43,92364.3
3538,2025-04-30,1306,55,15,7,370.13,42.64,44603.27
3539,2025-03-21,215,13,4,4,384.01,47.27,60909.58
3541,2025-08-16,572,51,6,11,1650.31,193.39,257212.92
3543,2025-08-11,1190,79,5,3,87.61,19.64,8771.13
3544,2025-09-13,736,55,9,3,1911.12,395.92,158755.95
3549,2025-11-14,322,18,6,8,494.38,87.53,25003.36
3550,2025-06-19,513,46,7,12,968.27,114.81,164845.3
3556,2025-10-09,514,24,8,11,679.78,71.5,82899.67
3557,2025-04-17,644,24,13,6,1425.69,135.3,205759.36
3560,2025-03-16,1557,8,12,11,1725.83,335.13,158663.71
3561,2025-09-09,993,76,14,7,1613.75,221.25,200598.55
3562,2025-10-03,2929,68,4,3,345.79,23.71,36400.18
3564,2025-06-07,1171,54,11,10,903.21,215.53,75700.07
3570,2025-05-07,2608,49,2,11,1195.87,69.51,36205.37
3571,2025-04-02,1405,63,7,3,307.71,71.84,33833.76
3573,2025-01-20,1977,59,2,9,1071.28,126.56,82200.84
3575,2026-01-26,617,66,2,2,87.85,14.24,2264.44
3576,2025-06-24,2030,18,11,5,532.62,55.27,34904.97
3579,2025-10-10,1953,20,15,7,254.76,56.04,24942.13
3580,2026-02-05,2983,16,2,9,624.24,130.01,57020.38
3581,2025-09-05,3525,1,3,12,1851.8,251.75,307219.75
3582,2025-05-31,1469,19,4,2,1198.6,108.1,166898.66
3583,2026-02-18,1230,19,1,10,1092.84,137.21,180153.62
3585,2025-04-12,2140,42,9,3,626.79,85.35,51028.01
3588,2025-09-17,2979,21,14,11,759.04,109.57,53672.13
3589,2025-06-20,2217,13,2,10,662.84,62.56,62414.73
3593,2025-09-28,3780,8,8,7,840.56,84.0,155621.16
3596,2025-11-01,1848,53,5,5,453.71,30.69,22638.39
3597,2025-03-28,742,37,2,5,1829.5,117.98,214088.95
3602,2025-01-13,2797,24,15,9,994.14,224.88,180963.18
3603,2026-01-27,2827,62,11,1,1924.31,390.34,84484.68
3606,2025-07-08,967,19,7,9,1553.19,197.19,160951.91
3607,2025-12-03,555,22,2,5,1539.43,355.05,217302.44
3608,2025-08-14,1854,29,10,12,679.76,72.65,71840.27
3609,2025-03-05,2304,43,11,6,201.81,336.02,20993.38
3611,2025-08-16,1010,16,5,4,150.61,32.26,30073.3
3612,2025-09-23,2556,59,13,2,1355.65,274.72,79524.62
3615,2025-01-28,438,1,15,3,173.61,31.27,7029.1
3617,2025-05-05,652,31,9,7,881.87,97.13,108294.62
3619,2025-03-18,1202,63,14,6,-847.59,185.76,112667.74
3623,2025-06-29,1089,29,2,7,-1648.51,296.86,238038.36
3624,2026-01-01,1722,3,13,7,542.8,130.48,36639.03
3625,2025-04-11,426,25,14,8,766.11,143.82,84852.22
3626,2025-10-29,2003,66,6,6,347.08,47.04,23474.2
3628,2026-01-23,2030,65,7,10,996.55,230.9,46703.05
3636,2025-01-18,2420,5,7,3,1256.66,302.25,206102.96
3638,2025-04-19,160,67,10,7,1751.43,372.98,114154.81
3639,2025-08-11,37,25,7,2,1447.31,342.69,98940.48
3641,2025-12-26,2721,22,8,12,943.18,211.79,164672.36
3644,2025-11-10,1880,15,4,2,1497.63,213.11,274498.46
3646,2026-01-20,2499,69,15,9,1376.18,91.75,269840.67
3649,2025-10-09,1272,77,14,9,886.86,55.13,77598.71
3653,2025-01-05,826,13,7,10,1230.92,157.53,59223.82
3654,2025-05-13,542,33,4,3,1230.1,297.76,233203.18
3657,2025-01-22,2149,57,5,7,-1001.57,102.82,172289.17
3658,2025-10-03,628,31,3,11,0.0,126.13,313310.72
3659,2025-06-02,322,53,4,6,703.34,150.87,111534.78
3661,2025-08-17,963,26,2,2,1169.33,264.87,227449.03
3663,2025-04-29,155,57,11,6,138.22,19.11,14366.26
3665,2025-08-16,1310,12,7,5,542.01,120.64,62684.5
3667,2025-09-14,2967,39,12,12,1734.47,323.82,107767.82
3668,2025-08-16,504,66,7,12,975.91,49.65,82515.49
3670,2025-06-24,75,67,15,2,1375.19,178.42,164276.25
3671,2025-10-22,853,72,11,6,1859.4,381.35,371147.49
3672,2025-02-16,2608,59,4,11,910.19,128.84,168395.41
3674,2025-10-08,2140,64,1,12,318.25,20.17,57310.63
3675,2025-12-03,1558,49,10,11,1341.06,157.7,102141.68
3677,2025-01-23,2269,25,14,9,1202.73,76.59,116720.84
3680,2026-02-08,11,65,5,12,1308.98,199.82,91759.78
3682,2025-06-26,291,42,9,10,694.46,127.57,36606.26
3683,2025-01-29,1173,56,14,11,1488.25,355.16,167488.32
3687,2025-09-17,1842,14,8,11,823.87,130.81,147838.51
3688,2025-04-27,1145,61,14,2,1848.55,193.76,74946.96
3689,2025-09-24,944,47,13,8,1930.3,313.03,371963.61
3690,2025-04-07,2286,1,5,7,1668.18,189.93,301559.03
3692,2026-01-23,2153,4,5,12,136.5,7.17,10843.21
3701,2025-03-29,813,73,12,5,634.82,139.63,73282.39
3704,2026-03-02,1128,10,14,1,1679.67,100.69,74112.38
3707,2026-01-08,901,68,5,9,-274.24,31.54,6211.47
3708,2025-12-02,2404,65,10,4,391.31,22.85,50060.75
3709,2025-03-30,1667,34,4,8,1726.36,242.74,298606.51
3711,2025-08-28,1600,77,11,4,1695.87,196.73,177331.21
3714,2025-05-02,40,39,15,5,525.81,112.63,24720.4
3716,2025-09-30,2735,25,9,11,1308.93,152.72,69947.23
3717,2025-03-30,1161,37,1,2,259.02,52.38,14224.76
3718,2025-09-09,2273,67,14,8,1139.3,124.67,176049.55
3720,2025-03-23,2032,47,11,6,1539.41,192.41,186802.44
3721,2025-12-12,429,24,2,4,1155.14,255.21,47434.62
3722,2025-03-31,389,43,5,5,301.68,47.14,39031.64
3729,2025-07-06,2884,30,3,1,1416.31,79.17,147830.41
3741,2026-01-30,828,69,9,6,834.63,155.42,155795.48
3742,2026-01-21,2484,44,9,1,73.49,13.11,4812.74
3748,2025-11-29,725,72,6,8,1935.81,172.26,71917.96
3749,2026-01-14,2003,101,12,4,1824.99,302.07,228382.28
3751,2025-01-24,470,14,12,12,1892.69,375.58,358358.86
3752,2025-05-03,294,15,10,8,1583.56,133.07,304546.89
3755,2025-07-20,2462,57,15,1,646.59,55.46,17580.94
3757,2025-09-10,2805,15,5,10,202.53,27.61,18433.27
3759,2025-10-24,1468,19,15,2,599.07,76.88,99917.69
3761,2025-12-01,2524,63,2,3,274.53,39.49,22917.36
3763,2025-12-13,114,49,2,11,938.8,147.66,121799.37
3764,2025-04-14,1600,66,8,4,1957.64,193.75,249389.08
3768,2025-05-11,770,1,13,1,575.36,32.32,30954.73
3769,2025-10-22,1401,12,9,7,711.64,168.94,28300.68
3771,2025-08-27,1855,32,10,8,1799.99,435.07,104207.76
3772,2025-04-01,1835,14,2,1,1913.04,221.05,279289.59
3773,2026-12-02,1840,20,12,12,67.7,3.93,10163.05
3782,2025-08-08,211,20,3,3,928.82,96.99,44344.04
3788,2025-04-09,2640,51,15,11,970.99,237.43,172705.92
3789,2026-11-02,2281,23,11,12,1255.74,278.88,69953.12
3790,2025-03-23,673,18,6,5,637.52,146.91,87363.25
3793,2025-11-29,2298,32,13,12,87.91,18.31,9726.57
3806,2026-01-13,311,49,7,6,160.1,36.9,31360.65
3807,2025-02-15,1669,20,4,1,407.71,43.3,79786.97
3810,2025-08-10,3552,7,12,1,262.93,60.84,16453.05
3811,2026-02-20,1209,52,4,6,1094.65,82.72,176500.7
3815,2025-01-31,1835,72,4,12,1051.83,140.55,160507.97
3816,2025-11-26,1409,19,3,9,1156.65,274.27,212115.69
3818,2025-03-08,1912,60,6,5,1878.24,420.05,162215.85
3821,2025-12-18,2217,50,14,12,726.25,38.91,124016.12
3824,2025-01-19,2042,50,4,9,809.67,142.44,90630.92
3825,2025-11-20,2025,65,1,6,656.07,90.8,124228.49
3826,2025-03-15,335,43,9,9,964.68,64.29,74918.57
3827,2026-01-24,744,19,1,9,1278.57,87.31,182729.7
3828,2025-02-17,536,66,5,1,1569.26,333.87,171362.99
3834,2025-04-01,2610,77,10,2,415.93,96.22,44139.05
3837,2025-02-28,1675,38,5,11,-316.8,30.71,47439.11
3838,2026-02-04,453,57,8,6,966.22,213.68,164970.33
3844,2025-08-16,2927,50,5,4,1628.47,371.2,247409.11
3849,2025-06-23,2965,12,10,10,293.39,40.62,18907.52
3851,2025-11-23,313,72,6,2,1740.5,420.45,279212.72
3852,2025-02-14,2115,78,11,2,1503.1,145.69,197578.33
3855,2025-05-21,1070,35,11,5,50.86,7.2,2204.66
3858,2025-09-06,2987,14,1,1,1613.82,212.94,42521.77
3859,2025-07-17,1747,12,1,3,1525.84,100.92,223031.86
3860,2025-08-23,907,10,1,2,204.14,11.47,5964.62
3862,2025-03-04,1960,7,14,11,1393.89,186.08,259479.61
3863,2025-05-13,2582,27,6,2,391.89,23.26,68478.11
3864,2025-09-17,2967,48,12,9,1535.67,196.13,164172.42
3868,2025-04-13,1750,23,15,11,1014.65,202.7,122931.14
3870,2025-12-18,1166,1,4,7,400.59,70.29,36120.56
3875,2025-10-03,1343,2,15,5,1969.31,416.27,342612.29
3876,2025-09-06,2785,22,2,10,1193.68,187.68,235798.48
3878,2025-02-24,2030,15,11,2,675.03,54.19,28465.02
3888,2025-03-20,2206,43,12,7,687.6,111.03,21458.48
3889,2025-05-18,1720,43,1,4,345.87,66.44,59985.57
3893,2025-05-26,163,31,11,12,570.88,140.58,70749.36
3894,2025-11-11,1469,3,4,6,582.75,100.34,84282.18
3896,2025-07-21,2788,52,7,5,433.39,58.38,23811.29
3897,2025-10-09,1212,66,2,8,943.48,208.88,75391.66
3898,2025-09-05,987,36,12,8,618.38,53.87,20572.35
3899,2025-02-25,2607,6,3,11,126.99,10.32,20362.49
3903,2025-04-30,502,6,15,4,155.02,28.99,7260.16
3906,2025-05-21,2204,93,6,8,1523.71,143.24,48539.24
3908,2025-06-13,2923,68,1,1,1488.09,296.46,212699.62
3909,2025-01-13,2940,70,13,10,625.28,81.99,30103.76
3911,2026-01-25,1075,34,13,7,668.68,51.5,89592.93
3913,2025-09-24,291,70,6,12,1800.98,131.4,358357.17
3914,2025-03-02,1634,47,5,2,1071.76,197.72,152224.6
3915,2025-10-18,1949,28,1,2,644.27,41.27,23958.86
3916,2025-08-31,2471,71,6,9,1766.39,180.0,253627.93
3918,2025-05-30,1074,69,10,10,1861.35,395.23,161748.48
3919,2026-10-01,1533,80,13,2,1609.77,300.02,116792.02
3920,2025-12-24,1246,3,14,1,274.51,54.22,50014.68
3922,2025-11-18,68,13,14,7,1612.05,300.43,249780.93
3926,2025-01-19,63,79,9,3,1469.98,180.77,264643.41
3930,2025-07-30,2388,25,13,11,1420.17,157.01,166316.56
3931,2025-03-04,2064,48,9,4,1158.13,1839.34,213554.64
3932,2025-01-25,1594,10,4,11,1080.47,222.04,200989.25
3934,2026-05-02,2736,42,8,6,1500.33,348.33,272479.9
3939,2025-12-29,327,42,10,7,675.49,64.54,28103.86
3940,2025-09-25,2596,18,3,7,699.79,162.7,114457.76
3941,2025-10-11,3511,80,14,4,285.4,59.19,23976.79
3942,2025-06-01,955,9,10,5,785.38,155.93,80052.41
3943,2025-05-18,900,16,5,4,696.62,36.8,45546.51
3944,2026-02-08,2053,4,11,10,587.86,101.32,12590.37
3945,2025-09-27,65,36,2,2,640.76,90.56,55280.63
3950,2025-05-03,1910,13,14,5,1605.68,277.52,142290.13
3951,2025-03-14,105,28,6,1,1991.31,187.44,181132.72
3953,2025-03-19,1168,41,1,8,794.33,86.06,73617.04
3958,2025-04-23,2431,60,10,7,102.65,15.94,15390.53
3962,2025-10-02,202,47,11,1,141.69,27.45,28035.43
3967,2025-11-03,1705,39,10,7,678.6,84.61,20134.06
3974,2026-02-05,1047,51,2,5,197.39,14.92,16016.17
3977,2025-09-18,220,57,8,5,558.86,37.28,71270.99
3985,2026-09-02,18,30,6,7,1372.87,140.89,242192.51
3986,2025-04-03,2669,55,8,8,1580.52,220.67,262066.05
3987,2025-10-03,2316,32,6,12,732.98,105.98,35070.49
3989,2025-01-07,742,20,15,4,1734.77,207.53,146283.68
3991,2025-02-27,1645,65,15,9,52.57,10.74,2156.43
3994,2026-01-27,674,5,14,6,72.83,8.78,11850.91
3995,2025-04-29,1946,69,10,5,1678.73,281.5,286442.34
3999,2025-03-17,85,41,14,4,1331.47,316.97,239524.85
4002,2026-01-20,2286,10,1,7,1326.3,68.49,246567.58
4003,2026-01-27,933,70,3,2,1839.17,131.73,216747.66
4005,2025-10-21,1622,3,9,8,1792.5,308.47,235914.45
4006,2025-11-21,1921,5,8,8,1914.73,397.68,121644.5
4007,2025-01-19,1022,15,6,10,291.6,63.95,16099.56
4010,2025-01-05,2311,52,2,3,616.8,112.68,26644.0
4011,2025-09-24,2397,36,5,6,0.0,91.15,48848.46
4012,2025-07-02,992,48,14,8,1211.25,116.32,176030.61
4014,2025-05-01,2357,13,14,4,1756.69,135.15,151914.35
4016,2025-09-15,2519,9,9,12,1898.63,244.59,158120.76
4017,2026-02-17,132,17,11,2,606.64,105.59,22704.69
4020,2025-01-05,480,32,15,7,219.55,54.25,37114.08
4021,2026-01-16,2766,51,2,4,1240.47,165.32,42528.74
4022,2025-01-17,2576,31,7,2,1610.2,298.44,107667.75
4029,2025-07-06,679,18,1,6,1167.64,170.56,149302.57
4034,2025-01-07,1416,13,10,7,697.56,96.07,109226.3
4035,2025-05-16,504,43,4,6,643.09,98.94,34605.23
4036,2025-06-23,2253,22,1,10,522.04,62.1,37862.14
4039,2025-04-27,3844,4,6,12,1228.32,143.52,187788.3
4041,2025-05-09,1691,42,9,5,164.65,32.93,7513.31
4042,2025-01-25,116,30,2,6,495.44,33.71,15035.52
4047,2025-06-17,3615,28,10,7,149.72,13.94,9067.93
4048,2025-11-24,525,39,7,4,1653.96,278.03,125450.02
4049,2025-10-01,2775,47,1,2,560.14,86.84,57233.59
4050,2026-02-18,2970,77,7,2,914.99,53.01,173164.36
4052,2025-06-13,2412,36,7,8,1405.94,129.11,168742.25
4053,2026-01-20,1476,72,14,1,961.62,163.51,190320.89
4055,2026-01-06,1579,16,15,3,895.06,212.09,72917.63
4057,2026-01-07,2413,70,6,2,294.61,38.46,43710.54
4059,2025-09-14,1054,68,7,1,0.0,113.91,141636.37
4063,2025-12-06,1590,10,2,2,922.54,95.4,93179.56
4065,2026-02-12,1886,23,7,8,1978.01,464.92,120296.73
4072,2025-03-10,2401,34,15,3,1569.07,311.07,167177.84
4074,2025-01-15,1185,32,5,12,1718.75,97.5,157592.56
4078,2025-03-17,1914,51,7,6,1819.6,352.67,201250.63
4084,2025-06-25,555,71,15,6,176.53,35.35,33990.03
4086,2026-11-01,2964,62,8,10,228.08,25.66,39259.68
4088,2026-01-22,2822,79,15,1,1239.85,260.16,214689.74
4092,2025-12-02,1776,26,6,8,1019.18,52.35,126811.27
4094,2025-12-23,2723,57,11,9,1492.31,326.79,230398.23
4096,2025-02-07,1983,33,11,10,301.02,38.02,47995.23
4097,2025-08-05,1474,5,9,8,1757.08,209.16,59474.81
4101,2025-09-13,150,46,7,8,889.98,54.76,147846.53
4102,2025-03-25,1797,71,1,9,1765.19,91.92,213878.48
4105,2025-08-28,1268,6,12,1,1279.27,256.65,125527.31
4106,2025-04-28,2635,32,9,4,973.69,205.13,101422.95
4108,2025-01-31,1462,22,5,6,928.3,159.4,75160.11
4109,2025-06-29,1435,32,3,12,1982.49,171.03,274626.86
4111,2025-07-28,2563,28,5,3,1117.81,106.15,50461.68
4112,2025-10-19,339,66,11,3,1727.58,380.02,336182.44
4115,2025-11-02,1650,43,1,2,954.73,76.47,60175.69
4117,2025-07-02,930,61,7,7,263.43,18.89,45751.81
4118,2025-07-31,2035,13,5,12,303.62,59.14,26111.59
4120,2026-02-20,2342,63,9,5,1412.29,214.18,161638.24
4121,2025-11-18,1707,21,10,12,472.68,101.18,91560.09
4123,2025-04-26,9,34,15,1,951.86,67.51,105297.07
4125,2025-08-29,141,34,9,1,432.39,39.57,72879.84
4126,2025-05-17,2946,10,7,8,1820.53,109.7,38975.73
4133,2025-04-15,271,68,2,1,120.22,26.36,16933.11
4134,2025-10-21,2684,65,14,8,243.83,54.43,30909.42
4135,2025-03-24,1494,39,5,1,1108.05,82.22,120498.57
4136,2025-07-28,1613,47,2,12,1487.88,81.13,156389.18
4139,2025-10-08,2728,35,8,2,450.23,94.56,62008.14
4145,2025-05-03,1120,26,4,11,1143.92,100.35,25168.02
4146,2025-04-10,1220,1,12,7,1604.36,224.61,77591.47
4147,2025-09-08,764,42,2,7,124.53,23.17,20728.92
4149,2025-04-09,764,79,12,3,457.32,40.41,74937.72
4151,2025-12-07,2660,47,15,1,1473.37,93.56,221030.43
4152,2026-02-15,1986,34,5,9,1738.8,293.4,206976.23
4154,2025-08-08,2332,7,10,1,784.09,134.05,61716.82
4158,2025-10-21,2570,42,3,4,1742.69,220.27,283518.17
4159,2025-02-22,2383,51,8,6,1005.35,136.63,99119.33
4162,2025-09-18,2792,2,5,1,775.25,54.61,83143.26
4163,2026-02-01,2650,68,5,8,1760.59,234.3,102727.07
4165,2025-06-14,2435,40,4,5,1242.7,309.59,127685.37
4166,2025-11-30,211,55,3,8,1888.4,148.25,253397.57
4171,2025-08-20,1360,41,6,11,653.9,120.03,86559.7
4172,2025-03-13,2378,43,15,3,816.55,101.36,23919.58
4177,2025-09-28,2872,53,11,12,750.97,171.46,28036.76
4178,2025-04-03,1413,39,9,11,1345.16,240.9,54913.53
4179,2025-02-17,2159,60,15,12,907.04,200.31,176845.7
4180,2025-11-18,2170,12,5,11,1624.56,184.16,315516.41
4181,2026-02-15,607,33,2,6,1472.34,204.76,74159.91
4183,2026-02-04,1421,44,8,10,272.05,50.28,21593.41
4185,2025-09-17,2375,52,6,8,175.18,17.99,31775.18
4186,2025-10-29,1774,58,11,4,1278.3,187.36,249047.15
4187,2026-02-20,2645,14,5,1,1065.31,59.34,116453.4
4189,2026-02-03,2099,32,7,8,1229.34,2077.76,49317.28
4191,2026-01-13,3733,32,5,3,1345.26,91.86,222321.43
4192,2025-06-29,2852,57,13,10,1076.06,76.13,105347.83
4199,2026-07-02,1423,1,5,5,375.26,89.25,29129.39
4204,2025-12-29,479,78,13,11,767.91,42.71,143739.27
4205,2025-11-25,2122,10,12,4,1505.3,354.3,140810.35
4206,2026-02-11,2473,48,15,6,333.44,77.49,57582.11
4210,2025-08-31,2463,37,14,7,850.9,202.3,33800.12
4213,2026-01-23,877,74,10,8,728.92,99.75,34640.13
4214,2025-04-09,1022,73,13,10,1830.51,94.55,254883.11
4217,2025-08-09,3758,10,4,12,133.63,18.88,21479.3
4218,2025-07-18,1134,71,4,2,412.97,23.24,46021.42
4220,2025-11-02,1215,44,12,9,407.26,25.46,72297.33
4221,2025-08-17,833,60,14,6,465.64,69.79,48345.23
4222,2025-02-28,643,40,3,9,1806.28,210.67,243706.4
4223,2025-04-29,1579,64,7,10,1436.84,111.02,119436.26
4224,2025-12-30,2499,2,7,3,115.94,28.39,2484.42
4225,2025-07-25,1530,65,6,6,1486.25,301.26,266496.34
4226,2025-12-10,1793,12,8,3,1505.99,182.13,140974.84
4227,2025-01-28,2745,55,12,5,1140.58,236.91,38542.94
4228,2025-08-30,1951,34,5,10,596.92,44.48,37763.29
4229,2026-02-12,590,69,4,11,907.59,72.63,136975.77
4230,2025-06-02,897,65,10,11,725.19,44.51,50382.86
4232,2025-05-05,306,10,15,6,818.27,193.15,31242.09
4233,2025-07-01,2663,50,8,12,598.5,83.96,47312.83
4238,2025-09-15,2341,33,1,7,307.86,50.76,8645.89
4239,2025-05-26,2908,49,3,3,605.42,78.97,41666.63
4240,2025-04-01,2615,43,2,3,1483.66,150.71,170852.52
4242,2025-01-05,2059,36,15,12,-412.8,65.59,19383.35
4243,2025-09-18,2362,66,2,1,1119.24,65.49,214358.97
4245,2025-04-30,2105,43,6,5,1679.88,250.5,231972.48
4248,2025-07-14,391,19,3,4,1178.24,280.31,52268.64
4249,2025-01-06,172,22,10,3,815.82,103.76,141105.03
4250,2025-03-05,282,77,8,12,759.74,58.61,94594.67
4253,2025-02-06,2143,9,5,10,785.47,128.34,155308.55
4256,2025-04-08,2826,45,9,7,1703.24,131.12,107227.73
4260,2025-05-28,299,17,5,12,581.53,919.51,107716.12
4262,2025-04-01,228,28,5,3,1497.46,332.5,74920.61
4263,2025-07-21,2940,53,4,1,524.11,34.2,72793.96
4264,2026-01-12,2761,74,7,2,1370.84,1794.89,37333.58
4265,2025-12-14,1667,50,7,3,813.66,45.8,151274.22
4268,2025-12-29,1087,54,9,12,1158.32,72.33,192020.16
4270,2025-01-09,619,1,1,6,410.77,48.51,67444.03
4271,2025-05-23,1880,49,2,6,623.22,31.31,123723.75
4272,2025-11-10,2124,1,7,8,1667.57,371.47,80779.26
4273,2025-11-01,353,23,15,12,662.11,932.34,39419.4
4277,2025-06-03,1456,77,4,6,725.0,138.64,99446.91
4280,2026-02-19,2755,15,9,1,1765.33,304.83,175877.04
4282,2025-08-24,2591,8,12,2,1430.65,182.02,222276.0
4283,2026-01-23,557,26,15,10,1074.32,93.83,32346.1
4285,2025-05-25,957,51,6,4,1365.5,122.45,141119.01
4286,2025-06-24,2333,40,9,11,521.47,117.05,80105.66
4287,2025-12-28,495,3,8,6,984.46,161.69,131713.24
4290,2025-05-27,500,25,5,6,1649.16,241.2,278350.38
4291,2025-05-26,1946,80,11,11,1463.27,327.28,102699.37
4295,2025-06-18,2462,7,5,7,1113.13,219.04,187418.48
4297,2025-12-18,2620,57,2,5,991.83,136.94,195959.79
4298,2025-04-28,1673,18,3,10,888.56,127.31,26423.8
4299,2025-10-22,190,33,2,12,1613.16,256.34,136790.1
4301,2025-03-14,2590,78,14,1,181.03,16.55,26769.4
4302,2025-01-03,1234,99,2,8,931.58,175.51,88247.35
4303,2025-03-07,2490,74,3,7,620.4,37.26,83074.13
4307,2025-10-27,2016,37,4,7,349.2,73.08,68568.19
4310,2025-03-12,614,78,9,7,295.87,46.29,12957.79
4311,2025-06-13,527,27,15,12,726.57,107.59,23779.41
4314,2025-12-26,1532,68,15,1,-1167.22,226.01,109649.77
4315,2026-01-14,1986,66,10,2,494.71,47.76,11202.59
4316,2025-11-26,2198,28,15,6,1026.5,149.19,91598.4
4317,2025-08-05,2005,54,8,1,1399.7,93.14,56842.69
4320,2025-01-15,1305,16,3,6,1429.93,117.92,30846.44
4323,2025-02-02,2929,22,15,6,1453.55,100.92,50100.7
4327,2025-11-05,880,60,4,2,1727.61,241.4,224272.97
4328,2025-12-24,1618,24,15,6,1440.95,355.35,36984.56
4330,2025-03-24,1629,74,8,10,718.28,87.39,104363.8
4332,2025-09-01,709,64,1,10,1776.2,384.49,57193.1
4334,2026-05-01,905,13,5,2,1960.25,451.37,122446.42
4338,2025-12-02,1871,11,4,12,610.98,122.82,50339.63
4339,2025-05-23,1139,78,2,5,356.53,31.06,47399.1
4340,2026-02-01,1827,80,14,4,1338.97,313.77,182955.91
4342,2025-12-30,1599,24,6,2,631.28,75.46,72835.27
4346,2025-08-13,2203,9,2,2,1672.26,145.56,165478.37
4348,2025-10-06,2040,18,5,10,668.49,100.77,65117.67
4349,2025-10-17,823,66,6,1,0.0,245.51,188675.12
4350,2026-01-01,55,35,5,5,1555.3,276.02,168754.79
4351,2025-07-26,1497,45,7,3,230.68,29.09,12428.73
4353,2025-11-25,3525,36,9,8,1475.43,101.42,204346.34
4356,2025-05-24,1656,58,5,11,1479.73,324.97,104936.18
4358,2025-04-12,422,50,9,9,1298.77,92.02,227418.69
4359,2025-08-22,641,5,1,8,1427.3,251.64,231236.47
4362,2026-02-14,157,78,2,2,274.6,53.82,15261.77
4365,2025-04-26,2739,13,5,2,1476.49,75.04,201118.81
4366,2026-01-03,1838,10,15,6,766.53,95.3,62250.68
4367,2025-06-25,3716,60,3,4,786.34,934.77,83405.11
4369,2025-02-27,311,31,2,6,287.73,40.23,30733.69
4374,2025-02-16,1911,41,8,9,554.22,31.63,31503.85
4376,2026-01-22,1309,32,1,11,1118.37,270.7,39670.56
4378,2025-12-05,2200,12,6,10,414.4,64.29,36372.12
4380,2025-06-24,947,53,2,1,530.0,73.37,63144.5
4381,2025-04-17,1002,15,7,5,72.08,4.35,11742.8
4383,2025-01-29,1793,73,8,8,1448.17,89.05,106229.43
4386,2025-09-09,1323,37,13,9,372.73,88.49,26863.14
4388,2025-06-15,1026,38,14,1,185.61,20.38,7145.39
4389,2025-07-19,1033,13,8,4,1596.65,294.31,130394.98
4390,2025-09-28,340,9,12,2,1810.21,195.32,118662.68
4391,2025-02-12,1172,2,2,10,149.96,32.46,26632.11
4393,2025-01-23,2578,17,12,11,1925.05,260.99,164892.52
4394,2025-03-17,1048,28,1,11,562.6,106.94,49941.47
4396,2026-04-01,258,75,3,10,1458.31,293.04,48609.22
4397,2025-05-01,328,35,2,1,1039.26,161.42,141946.41
4399,2026-02-13,1118,2,9,6,430.5,31.37,45505.28
4402,2025-09-20,1662,35,3,8,1732.46,311.37,292805.29
4406,2025-01-22,2004,3,14,11,1061.14,190.26,40121.15
4409,2025-04-23,1494,37,9,1,990.96,237.04,131233.67
4413,2025-09-08,2393,67,9,7,604.51,120.84,81347.76
4414,2026-01-30,100,12,8,10,1710.57,168.89,327486.19
4415,2025-01-11,2959,27,2,12,336.97,27.15,53125.7
4418,2025-07-17,327,37,3,6,175.54,18.92,19673.89
4419,2025-08-05,349,77,12,11,535.7,52.49,62884.49
4420,2025-10-10,668,8,11,2,669.7,80.42,19298.58
4421,2025-02-12,589,15,5,5,1923.8,250.63,127274.54
4422,2025-08-31,660,8,5,4,1962.53,359.19,66242.81
4424,2025-04-20,380,42,9,10,1235.13,109.64,54218.07
4427,2025-12-28,1539,52,11,8,1384.76,155.9,83957.94
4430,2025-06-02,580,67,15,1,1453.78,171.4,165789.66
4434,2026-09-02,2490,50,12,9,1011.44,134.65,183651.98
4437,2025-01-27,149,30,10,10,1700.83,208.26,201329.81
4439,2025-08-16,381,45,8,2,1637.16,169.59,151952.37
4440,2025-06-23,2349,43,8,3,655.51,159.17,107909.53
4441,2025-01-29,2221,48,11,6,890.86,100.02,111185.8
4442,2025-10-03,571,30,2,7,698.68,109.64,66684.93
4443,2026-02-13,1090,26,7,10,1302.14,140.12,188907.75
4444,2025-05-06,186,41,4,11,1078.97,106.19,114795.75
4452,2025-11-15,1648,69,8,11,1485.14,229.34,90964.67
4453,2025-02-17,1773,56,10,6,468.92,51.3,24608.21
4454,2025-07-23,1786,1,8,3,1100.3,180.01,128280.56
4455,2026-01-13,381,54,6,1,1623.3,314.35,146354.35
4457,2025-01-29,1100,38,5,2,1748.37,127.14,327179.51
4460,2025-08-05,2430,55,4,10,292.93,65.47,52410.04
