id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
4548,6461,2025/11/08,411.68,Cerrado
4549,6843,2025-04-15,693.97,Rechazado
4550,7559,07/06/2025, 6225.05 ,Abierto
4552,18789,2025/04/27,-,Abierto
4554,9968,01-14-26,"14,685.51",Abierto
4557,20310,29-12-2025,"2.568,94",Abierto
4558,16785,2025/04/14,-,Abierto
4562,21221,07-26-25,"9.855,96",Cerrado
4566,20506,05-12-25, 14053.02 ,Abierto
4567,6857,05-28-25,"8.031,05",Abierto
4568,8757,04-18-25,"581,68",Abierto
4569,8000,2025-04-03,"10.003,91",Cerrado
4570,16976,10/02/2025,10001.37,Abierto
4571,18563,09-10-2025, 11684.16 ,Rechazado
4572,21089,02-17-26,"1.043,91",Cerrado
4573,25777,2025-08-23, 2080.21 ,Abierto
4574,22481,30-03-2025,-,Cerrado
4575,139,2025-08-11,865.09,Abierto
4577,17008,04-06-2025,"2,030.56",Abierto
4580,23259,20-01-2025,"5,724.16",Cerrado
4582,6535,2026-01-26,14195.58,Rechazado
4584,5850,01-01-2025,745.06,Cerrado
4585,4946,30/07/2025, 564.29 ,Abierto
4587,20874,29-01-2025,"5,212.81",Cerrado
4588,14602,11-17-25,"3,895.18",Abierto
4589,24753,29/12/2025,"9.243,95",Abierto
4590,10386,08-14-25,"3,876.08",Rechazado
4591,22336,08/08/2025,"6.990,68",Cerrado
4592,2412,2026-01-24,"1,358.29",Rechazado
4593,3323,2025/05/10,1354.83,Cerrado
4594,5951,19-01-2026,-,Abierto
4598,6093,29/01/2025,-,Rechazado
4599,17641,2025-10-25,"7.746,44",Abierto
4600,15893,2026/01/23,"3.654,82",Abierto
4604,21752,2026/02/24,-,Cerrado
4605,14029,2025-10-05,"13.356,62",Rechazado
4607,12631,16-04-2025,"11,965.15",Rechazado
4608,9264,21/04/2025,"12.626,59",Cerrado
4609,19198,08-27-25,"10.786,07",Abierto
4612,19239,2025-07-12,"10.098,65",Cerrado
4613,10643,04-10-25,"303,03",Abierto
4614,17643,2025/02/10,-,Cerrado
4617,3953,06-27-25, 14622.50 ,Cerrado
4620,10815,11-10-2025, 14958.46 ,Abierto
